time_sec,theta_kalman,theta_dot_kalman,theta_ddot_kalman,x_pivot_m
2.004155,0.5311697483324018,-2.7499821637281525,-2.614948454033155,0.182468
2.029158,0.35399227902711605,-2.279245199817364,-2.248504306075839,0.182468
2.054162,0.3785746982083542,-2.423878893465404,-1.9197089436043386,0.182468
2.079166,0.4320681161637422,-3.429943904623177,-1.5031421477402125,0.182468
2.104173,0.28605578451787006,-3.978547663418922,-0.9633226813435014,0.182468
2.129174,0.14312242980869888,-4.192898679787913,-0.36467946873136015,0.182468
2.154177,-0.03523774315987084,-3.8432427250142274,0.21980076776684854,0.182468
2.179184,-0.13473777987508848,-3.4577308702294425,0.7422707294016373,0.182468
2.204192,-0.20235519803077415,-3.204185072848304,1.2131365312942446,0.182468
2.229199,-0.2651411790607263,-3.0710479233046035,1.6556797722205605,0.182468
2.254203,-0.3497266118519288,-2.86797927281191,2.0760674735248577,0.182468
2.27921,-0.47621904478607385,-2.2393455437029663,2.434535319962567,0.182468
